EmployeeID,Department,Role,Age,TenureYears,AnnualSalary,OverTime,MonthsSincePromotion,SatisfactionScore,WorkLifeBalance,PerformanceRating,Status,OT_risk,Satisfaction_risk,Promotion_risk,Pay_risk,WLB_risk,Tenure_risk,RiskScore,RiskBand
EMP00317,Engineering,Senior Engineer,21,3.7,1226000.0,No,52,4.1,3.4,4.5,Active,0.0,0.2250000000000001,0.8666666666666667,0.33333333333333337,0.4,0.5375,32.0,Low
EMP00985,Sales,Sales Manager,29,2.2,813000.0,Yes,41,3.6,2.7,3.7,Active,1.0,0.35,0.6833333333333333,0.3694852941176471,0.575,0.725,63.8,Medium
EMP00743,Customer Support,Support Lead,26,8.7,715000.0,No,4,2.7,3.9,2.8,Active,0.0,0.575,0.06666666666666667,0.07731958762886593,0.275,0.0,19.2,Low
EMP00200,Engineering,Senior Engineer,51,4.6,1254000.0,No,36,3.1,3.6,4.0,Active,0.0,0.475,0.6,0.2943722943722944,0.35,0.42500000000000004,31.9,Low
EMP00862,Finance,Accountant,38,2.5,746000.0,No,10,4.4,4.7,3.3,Active,0.0,0.1499999999999999,0.16666666666666666,0.896875,0.07499999999999996,0.6875,23.8,Low
EMP00135,Operations,Process Lead,34,2.2,704000.0,No,31,4.6,3.0,3.0,Active,0.0,0.10000000000000009,0.5166666666666667,0.5169082125603865,0.5,0.725,28.3,Low
EMP00327,HR,HR Generalist,27,3.0,722000.0,Yes,23,4.3,2.5,5.0,Active,1.0,0.17500000000000004,0.38333333333333336,0.2748091603053435,0.625,0.625,53.4,Medium
EMP00260,Operations,Ops Analyst,38,4.2,807000.0,No,51,3.5,3.0,3.0,Active,0.0,0.375,0.85,0.18840579710144922,0.5,0.475,34.1,Low
EMP00972,Sales,Sales Executive,35,3.7,786000.0,No,33,1.9,2.8,2.6,Resigned,0.0,0.775,0.55,0.4632352941176471,0.55,0.5375,43.7,Low
EMP00004,Finance,Accountant,34,1.2,762000.0,No,9,2.2,3.6,3.3,Active,0.0,0.7,0.15,0.875,0.35,0.85,40.8,Low
EMP00849,Sales,Sales Executive,21,6.3,898000.0,No,11,3.6,3.1,2.3,Active,0.0,0.35,0.18333333333333332,0.17647058823529416,0.475,0.21250000000000002,20.8,Low
EMP00211,Finance,Finance Manager,46,5.0,1052000.0,No,36,3.4,3.2,4.1,Active,0.0,0.4,0.6,0.125,0.44999999999999996,0.375,28.6,Low
EMP00197,Operations,Ops Manager,34,4.9,870000.0,No,25,2.1,3.3,3.2,Active,0.0,0.725,0.4166666666666667,0.08212560386473433,0.42500000000000004,0.38749999999999996,32.6,Low
EMP00560,Operations,Ops Manager,33,4.1,666000.0,No,49,4.7,2.6,2.0,Active,0.0,0.07499999999999996,0.8166666666666667,0.6811594202898551,0.6,0.48750000000000004,34.5,Low
EMP00537,Operations,Process Lead,31,1.2,623000.0,No,45,4.1,5.0,3.0,Active,0.0,0.2250000000000001,0.75,0.8357487922705313,0.0,0.85,34.2,Low
EMP00592,Operations,Ops Manager,33,4.4,690000.0,No,23,3.3,5.0,2.2,Active,0.0,0.42500000000000004,0.38333333333333336,0.5869565217391304,0.0,0.44999999999999996,27.3,Low
EMP00027,Operations,Ops Analyst,41,0.4,577000.0,Yes,57,4.9,1.0,4.8,Active,1.0,0.02499999999999991,0.95,0.961352657004831,1.0,0.95,75.0,High
EMP01089,Operations,Ops Manager,28,1.8,584000.0,No,31,3.5,2.6,3.7,Active,0.0,0.375,0.5166666666666667,0.9323671497584541,0.6,0.775,42.2,Low
EMP00902,Engineering,Software Engineer,35,0.8,1073000.0,No,11,1.0,4.2,3.6,Active,0.0,1.0,0.18333333333333332,0.6536796536796536,0.19999999999999996,0.9,43.9,Low
EMP01130,Customer Support,Support Associate,27,3.2,553000.0,No,17,2.6,2.4,2.1,Active,0.0,0.6,0.2833333333333333,0.5747422680412371,0.65,0.6,38.4,Low
EMP00595,Sales,Sales Manager,41,3.8,781000.0,No,41,3.4,2.4,4.1,Active,0.0,0.4,0.6833333333333333,0.4816176470588235,0.65,0.525,38.2,Low
EMP00062,Operations,Ops Analyst,26,3.2,612000.0,No,11,3.7,3.9,3.7,Active,0.0,0.32499999999999996,0.18333333333333332,0.8743961352657005,0.275,0.6,29.9,Low
EMP00723,Sales,Account Manager,37,6.0,968000.0,No,24,4.0,3.5,3.7,Active,0.0,0.25,0.4,0.0533088235294118,0.375,0.25,19.1,Low
EMP00267,Engineering,Software Engineer,38,10.1,1615000.0,No,54,2.5,3.8,4.3,Resigned,0.0,0.625,0.9,0.008658008658008698,0.30000000000000004,0.0,33.1,Low
EMP00983,HR,HR Manager,36,1.6,666000.0,No,37,3.4,2.9,3.6,Active,0.0,0.4,0.6166666666666667,0.4732824427480916,0.525,0.8,37.2,Low
EMP00682,Sales,Sales Manager,41,6.2,794000.0,Yes,24,2.5,2.6,3.9,Resigned,1.0,0.625,0.4,0.44485294117647056,0.6,0.22499999999999998,64.2,Medium
EMP00638,Finance,Financial Analyst,41,7.7,1039000.0,No,57,2.6,3.4,3.5,Active,0.0,0.6,0.95,0.13124999999999998,0.4,0.03749999999999998,36.5,Low
EMP00780,Customer Support,Support Associate,29,2.2,607000.0,Yes,21,2.9,3.9,2.4,Active,1.0,0.525,0.35,0.35051546391752575,0.275,0.725,58.8,Medium
EMP00598,Finance,Accountant,37,10.6,1067000.0,Yes,39,3.3,3.6,2.3,Active,1.0,0.42500000000000004,0.65,0.11875000000000002,0.35,0.0,54.5,Medium
EMP00574,HR,HR Manager,50,5.7,646000.0,Yes,38,3.0,1.3,3.0,Active,1.0,0.5,0.6333333333333333,0.5763358778625954,0.925,0.2875,71.0,High
EMP00458,Operations,Process Lead,31,2.5,646000.0,Yes,47,4.7,2.6,2.1,Resigned,1.0,0.07499999999999996,0.7833333333333333,0.748792270531401,0.6,0.6875,64.1,Medium
EMP00926,Engineering,Engineering Manager,41,1.3,990000.0,Yes,13,5.0,3.6,2.2,Active,1.0,0.0,0.21666666666666667,0.8744588744588745,0.35,0.8375,52.9,Medium
EMP00886,Engineering,Senior Engineer,21,8.5,1546000.0,No,49,2.2,3.8,3.6,Active,0.0,0.7,0.8166666666666667,0.03246753246753242,0.30000000000000004,0.0,33.9,Low
EMP00009,Sales,Account Manager,52,3.2,692000.0,No,56,3.8,1.0,3.3,Active,0.0,0.30000000000000004,0.9333333333333333,0.7794117647058824,1.0,0.6,48.6,Medium
EMP00978,Engineering,Senior Engineer,30,4.9,1288000.0,No,59,4.7,2.4,1.9,Active,0.0,0.07499999999999996,0.9833333333333333,0.2316017316017316,0.65,0.38749999999999996,30.9,Low
EMP01043,Finance,Accountant,37,1.0,876000.0,No,13,2.8,2.1,2.4,Resigned,0.0,0.55,0.21666666666666667,0.534375,0.725,0.875,38.1,Low
EMP00649,Finance,Financial Analyst,21,3.5,772000.0,Yes,55,1.9,3.6,3.7,Resigned,1.0,0.775,0.9166666666666666,0.8375,0.35,0.5625,80.6,High
EMP00658,Engineering,Software Engineer,45,5.9,1271000.0,No,41,5.0,4.0,2.2,Active,0.0,0.0,0.6833333333333333,0.2640692640692641,0.25,0.26249999999999996,19.2,Low
EMP00820,Engineering,Senior Engineer,32,0.2,889000.0,Yes,26,2.9,3.9,4.1,Resigned,1.0,0.525,0.43333333333333335,0.974025974025974,0.275,0.975,70.3,High
EMP01117,Sales,Sales Executive,35,3.4,816000.0,No,42,4.1,4.1,4.1,Active,0.0,0.2250000000000001,0.7,0.3621323529411765,0.2250000000000001,0.575,27.8,Low
EMP00075,Sales,Sales Executive,43,4.1,863000.0,No,1,3.3,2.3,3.6,Active,0.0,0.42500000000000004,0.016666666666666666,0.23529411764705888,0.675,0.48750000000000004,24.8,Low
EMP00564,Finance,Financial Analyst,34,5.3,894000.0,Yes,52,4.7,3.4,3.7,Active,1.0,0.07499999999999996,0.8666666666666667,0.44062500000000004,0.4,0.3375,56.7,Medium
EMP01019,Sales,Sales Executive,33,2.1,735000.0,No,4,4.9,3.9,1.4,Active,0.0,0.02499999999999991,0.06666666666666667,0.6452205882352942,0.275,0.7375,18.4,Low
EMP00058,Operations,Process Lead,33,0.4,551000.0,No,13,3.6,2.2,3.6,Active,0.0,0.35,0.21666666666666667,0.9951690821256038,0.7,0.95,39.9,Low
EMP01027,Customer Support,Support Lead,26,1.3,459000.0,No,40,3.0,1.4,3.1,Active,0.0,0.5,0.6666666666666666,0.9819587628865979,0.9,0.8375,52.2,Medium
EMP00479,Finance,Finance Manager,26,0.9,897000.0,Yes,54,3.8,3.5,3.1,Active,1.0,0.30000000000000004,0.9,0.42500000000000004,0.375,0.8875,65.4,High
EMP00298,HR,Recruiter,40,1.4,655000.0,Yes,43,4.4,3.0,3.4,Resigned,1.0,0.1499999999999999,0.7166666666666667,0.5190839694656488,0.5,0.825,61.3,Medium
EMP00955,Customer Support,Support Manager,32,3.7,596000.0,Yes,19,3.4,2.2,2.7,Active,1.0,0.4,0.31666666666666665,0.42525773195876293,0.7,0.5375,60.2,Medium
EMP00218,Sales,Sales Executive,28,6.3,848000.0,No,20,4.8,2.8,4.4,Active,0.0,0.050000000000000044,0.3333333333333333,0.28860294117647056,0.55,0.21250000000000002,18.4,Low
EMP00713,HR,HR Generalist,28,2.1,631000.0,Yes,37,2.9,2.8,4.3,Active,1.0,0.525,0.6166666666666667,0.633587786259542,0.55,0.7375,70.4,High
EMP00669,Engineering,Software Engineer,36,6.8,1286000.0,No,2,4.9,1.4,1.7,Active,0.0,0.02499999999999991,0.03333333333333333,0.23809523809523814,0.9,0.15000000000000002,16.2,Low
EMP00345,HR,HR Generalist,25,1.6,520000.0,Yes,19,4.7,2.4,2.8,Active,1.0,0.07499999999999996,0.31666666666666665,0.9312977099236641,0.65,0.8,60.5,Medium
EMP00714,Customer Support,Support Manager,29,6.6,599000.0,Yes,57,3.8,5.0,3.6,Active,1.0,0.30000000000000004,0.95,0.39432989690721654,0.0,0.17500000000000004,57.0,Medium
EMP00007,HR,Recruiter,37,15.4,794000.0,No,26,2.7,3.0,3.4,Active,0.0,0.575,0.43333333333333335,0.10305343511450382,0.5,0.0,28.2,Low
EMP00940,Sales,Sales Manager,36,3.9,865000.0,No,26,3.2,3.1,3.2,Active,0.0,0.44999999999999996,0.43333333333333335,0.22977941176470584,0.475,0.5125,29.7,Low
EMP00755,Finance,Financial Analyst,30,5.2,970000.0,Yes,24,3.3,3.8,4.0,Active,1.0,0.42500000000000004,0.4,0.24375000000000002,0.30000000000000004,0.35,53.7,Medium
EMP01040,Sales,Sales Manager,41,1.0,644000.0,No,36,2.7,4.2,2.1,Resigned,0.0,0.575,0.6,0.9227941176470589,0.19999999999999996,0.875,44.0,Low
EMP00703,Sales,Sales Executive,33,4.0,777000.0,Yes,3,1.9,2.6,3.3,Resigned,1.0,0.775,0.05,0.4944852941176471,0.6,0.5,64.5,Medium
EMP00869,Sales,Sales Executive,42,1.8,675000.0,Yes,34,3.6,3.3,3.3,Active,1.0,0.35,0.5666666666666667,0.8308823529411764,0.42500000000000004,0.775,66.8,High
EMP00958,Operations,Process Lead,30,2.8,750000.0,No,26,5.0,5.0,2.3,Active,0.0,0.0,0.43333333333333335,0.3115942028985508,0.0,0.65,15.2,Low
EMP00007,HR,Recruiter,37,15.4,794000.0,No,26,2.7,3.0,3.4,Active,0.0,0.575,0.43333333333333335,0.10305343511450382,0.5,0.0,28.2,Low
EMP00410,Customer Support,Support Associate,45,11.3,720000.0,No,8,2.9,1.8,3.6,Active,0.0,0.525,0.13333333333333333,0.05670103092783507,0.8,0.0,25.1,Low
EMP00123,Sales,Sales Executive,31,4.7,813000.0,Yes,13,4.5,4.4,2.8,Active,1.0,0.125,0.21666666666666667,0.3694852941176471,0.1499999999999999,0.4125,43.9,Low
EMP01049,Customer Support,Support Lead,32,2.2,605000.0,No,52,3.0,2.5,3.1,Active,0.0,0.5,0.8666666666666667,0.36340206185567014,0.625,0.725,42.8,Low
EMP00139,HR,Recruiter,60,4.8,695000.0,Yes,24,4.1,1.7,2.4,Active,1.0,0.2250000000000001,0.4,0.35114503816793896,0.825,0.4,57.0,Medium
EMP00164,Sales,Account Manager,30,3.5,798000.0,No,57,3.8,2.3,2.8,Active,0.0,0.30000000000000004,0.95,0.4319852941176471,0.675,0.5625,39.9,Low
EMP00734,Engineering,Software Engineer,43,1.0,1095000.0,Yes,26,3.9,2.3,3.5,Active,1.0,0.275,0.43333333333333335,0.5930735930735931,0.675,0.875,63.2,Medium
EMP00549,HR,Recruiter,33,4.5,763000.0,No,33,2.1,3.3,3.5,Resigned,0.0,0.725,0.55,0.1564885496183206,0.42500000000000004,0.4375,36.1,Low
EMP01072,Finance,Finance Manager,49,5.6,1033000.0,Yes,2,5.0,2.6,3.2,Active,1.0,0.0,0.03333333333333333,0.15000000000000002,0.6,0.30000000000000004,39.6,Low
EMP00044,Engineering,Software Engineer,28,1.1,914000.0,No,34,3.6,3.8,3.0,Active,0.0,0.35,0.5666666666666667,0.9567099567099567,0.30000000000000004,0.8625,39.6,Low
EMP00779,HR,HR Generalist,27,2.9,614000.0,Yes,7,3.7,2.8,2.2,Active,1.0,0.32499999999999996,0.11666666666666667,0.7099236641221374,0.55,0.6375,58.0,Medium
EMP01056,Finance,Finance Manager,27,1.6,869000.0,Yes,48,5.0,2.1,2.8,Active,1.0,0.0,0.8,0.55625,0.725,0.8,62.1,Medium
EMP00320,Customer Support,Support Associate,22,0.5,538000.0,No,59,2.9,2.1,4.2,Active,0.0,0.525,0.9833333333333333,0.6649484536082475,0.725,0.9375,52.0,Medium
EMP00796,Engineering,Software Engineer,36,4.3,1048000.0,No,41,2.7,2.1,3.1,Resigned,0.0,0.575,0.6833333333333333,0.722943722943723,0.725,0.4625,46.3,Medium
EMP00452,Customer Support,Support Lead,28,3.9,531000.0,No,26,3.1,2.6,4.7,Active,0.0,0.475,0.43333333333333335,0.6881443298969072,0.6,0.5125,38.2,Low
EMP00295,Customer Support,Support Manager,39,2.3,548000.0,No,24,4.1,2.1,2.8,Active,0.0,0.2250000000000001,0.4,0.6082474226804124,0.725,0.7125,33.3,Low
EMP00588,Engineering,Engineering Manager,24,6.6,1341000.0,Yes,36,3.9,3.4,4.1,Active,1.0,0.275,0.6,0.1471861471861472,0.4,0.17500000000000004,52.1,Medium
EMP00559,Operations,Ops Manager,34,2.3,640000.0,No,25,3.4,3.9,3.8,Active,0.0,0.4,0.4166666666666667,0.7729468599033816,0.275,0.7125,34.7,Low
EMP01020,Operations,Ops Analyst,37,2.9,616000.0,Yes,6,4.0,2.2,3.0,Active,1.0,0.25,0.1,0.8647342995169083,0.7,0.6375,59.9,Medium
EMP00507,Engineering,Senior Engineer,23,3.2,1016000.0,No,19,3.9,4.0,3.0,Active,0.0,0.275,0.31666666666666665,0.841991341991342,0.25,0.6,30.1,Low
EMP00020,Finance,Accountant,28,2.4,938000.0,No,26,3.2,3.2,3.3,Active,0.0,0.44999999999999996,0.43333333333333335,0.328125,0.44999999999999996,0.7,31.9,Low
EMP00474,Sales,Sales Executive,35,1.1,659000.0,No,16,3.3,2.1,3.0,Active,0.0,0.42500000000000004,0.26666666666666666,0.8823529411764706,0.725,0.8625,40.7,Low
EMP00675,Operations,Ops Manager,45,4.5,693000.0,Yes,48,3.6,2.6,3.6,Active,1.0,0.35,0.8,0.5652173913043479,0.6,0.4375,66.9,High
EMP00700,Engineering,Software Engineer,30,3.1,1244000.0,Yes,35,3.8,2.5,2.0,Active,1.0,0.30000000000000004,0.5833333333333334,0.303030303030303,0.625,0.6125,60.0,Medium
EMP01055,Engineering,Engineering Manager,32,2.1,1050000.0,No,24,2.9,4.2,2.6,Resigned,0.0,0.525,0.4,0.7186147186147186,0.19999999999999996,0.7375,35.9,Low
EMP01101,Sales,Sales Executive,37,2.2,783000.0,Yes,3,2.0,4.0,2.1,Active,1.0,0.75,0.05,0.4724264705882353,0.25,0.725,60.8,Medium
EMP00138,Operations,Ops Manager,27,3.7,641000.0,No,55,4.0,4.0,2.7,Resigned,0.0,0.25,0.9166666666666666,0.7681159420289855,0.25,0.5375,37.6,Low
EMP01122,Sales,Sales Executive,42,1.4,612000.0,No,27,2.4,2.2,3.4,Active,0.0,0.65,0.45,0.9797794117647058,0.7,0.825,49.9,Medium
EMP00527,Customer Support,Support Lead,32,2.7,627000.0,No,12,4.7,5.0,3.0,Active,0.0,0.07499999999999996,0.2,0.2860824742268041,0.0,0.6625,13.0,Low
EMP00186,Finance,Accountant,39,3.6,855000.0,Yes,17,3.8,3.3,3.3,Active,1.0,0.30000000000000004,0.2833333333333333,0.6,0.42500000000000004,0.55,56.5,Medium
EMP00971,Engineering,Engineering Manager,35,4.2,1281000.0,No,1,2.5,4.8,3.3,Active,0.0,0.625,0.016666666666666666,0.2554112554112554,0.050000000000000044,0.475,22.3,Low
EMP01140,Finance,Finance Manager,40,3.6,860000.0,No,49,2.6,3.6,2.4,Active,0.0,0.6,0.8166666666666667,0.56875,0.35,0.55,42.9,Low
EMP01157,Sales,Sales Manager,42,4.5,901000.0,Yes,18,5.0,1.0,3.8,Active,1.0,0.0,0.3,0.1654411764705882,1.0,0.4375,49.7,Medium
EMP00873,Customer Support,Support Lead,28,1.6,551000.0,Yes,19,4.3,1.5,3.2,Resigned,1.0,0.17500000000000004,0.31666666666666665,0.5876288659793815,0.875,0.8,60.8,Medium
EMP01147,HR,Recruiter,27,1.0,600000.0,Yes,48,4.5,2.5,3.4,Active,1.0,0.125,0.8,0.7557251908396947,0.625,0.875,67.1,High
EMP00508,HR,HR Manager,33,2.9,708000.0,No,14,5.0,2.6,2.5,Active,0.0,0.0,0.23333333333333334,0.32061068702290074,0.6,0.6375,19.2,Low
EMP00328,Operations,Ops Analyst,26,0.7,628000.0,No,27,3.4,2.9,2.7,Active,0.0,0.4,0.45,0.821256038647343,0.525,0.9125,40.1,Low
EMP00318,Finance,Finance Manager,36,0.2,702000.0,Yes,8,2.4,2.6,3.8,Active,1.0,0.65,0.13333333333333333,0.9875,0.6,0.975,72.6,High
EMP00838,Customer Support,Support Manager,24,0.6,531000.0,Yes,49,4.4,2.5,3.6,Active,1.0,0.1499999999999999,0.8166666666666667,0.6881443298969072,0.625,0.925,67.4,High
EMP01143,HR,HR Generalist,27,1.5,630000.0,No,50,2.6,1.8,2.7,Active,0.0,0.6,0.8333333333333334,0.6412213740458015,0.8,0.8125,51.2,Medium
EMP00722,Operations,Process Lead,36,6.8,842000.0,No,30,3.8,1.8,2.8,Active,0.0,0.30000000000000004,0.5,0.12560386473429952,0.8,0.15000000000000002,27.5,Low
EMP00732,Sales,Account Manager,38,4.5,746000.0,No,23,2.5,3.8,3.8,Active,0.0,0.625,0.38333333333333336,0.6121323529411764,0.30000000000000004,0.4375,35.9,Low
EMP00800,Finance,Financial Analyst,38,0.7,831000.0,No,59,3.9,2.8,4.5,Active,0.0,0.275,0.9833333333333333,0.6625,0.55,0.9125,43.7,Low
EMP00472,Operations,Process Lead,38,3.2,724000.0,No,36,3.7,3.3,4.2,Active,0.0,0.32499999999999996,0.6,0.42028985507246375,0.42500000000000004,0.6,32.0,Low
EMP00484,Engineering,Software Engineer,57,7.5,1546000.0,No,32,2.0,3.7,1.1,Active,0.0,0.75,0.5333333333333333,0.03246753246753242,0.32499999999999996,0.0625,31.3,Low
EMP00786,Engineering,Engineering Manager,31,2.5,1190000.0,No,14,4.4,4.2,3.3,Active,0.0,0.1499999999999999,0.23333333333333334,0.38961038961038963,0.19999999999999996,0.6875,19.3,Low
EMP00149,Operations,Ops Manager,21,0.7,556000.0,Yes,37,3.7,1.0,3.7,Active,1.0,0.32499999999999996,0.6166666666666667,0.9903381642512077,1.0,0.9125,77.0,High
EMP00489,Operations,Ops Analyst,29,5.1,869000.0,No,14,4.6,4.8,2.8,Active,0.0,0.10000000000000009,0.23333333333333334,0.08695652173913049,0.050000000000000044,0.36250000000000004,10.1,Low
EMP00999,Customer Support,Support Associate,30,4.1,614000.0,No,42,3.4,4.0,2.1,Active,0.0,0.4,0.7,0.33247422680412375,0.25,0.48750000000000004,31.4,Low
EMP00709,Operations,Process Lead,44,1.5,594000.0,No,56,3.2,2.9,3.9,Active,0.0,0.44999999999999996,0.9333333333333333,0.9082125603864735,0.525,0.8125,49.6,Medium
EMP01184,Sales,Sales Executive,40,10.4,1139000.0,Yes,47,4.1,3.8,3.0,Active,1.0,0.2250000000000001,0.7833333333333333,0.003676470588235281,0.30000000000000004,0.0,49.6,Medium
EMP01111,Sales,Sales Manager,28,3.7,868000.0,No,35,3.2,2.5,4.3,Active,0.0,0.44999999999999996,0.5833333333333334,0.22426470588235292,0.625,0.5375,34.0,Low
EMP00366,Engineering,Senior Engineer,21,6.8,1329000.0,No,16,4.8,3.9,3.0,Active,0.0,0.050000000000000044,0.26666666666666666,0.16883116883116878,0.275,0.15000000000000002,12.0,Low
EMP00913,Customer Support,Support Manager,37,7.8,740000.0,Yes,52,2.9,4.3,3.2,Active,1.0,0.525,0.8666666666666667,0.030927835051546393,0.17500000000000004,0.025000000000000022,57.1,Medium
EMP00531,Finance,Financial Analyst,29,1.2,793000.0,No,59,3.0,2.7,2.5,Active,0.0,0.5,0.9833333333333333,0.78125,0.575,0.85,50.7,Medium
EMP00821,Sales,Sales Manager,32,3.3,764000.0,Yes,59,3.4,2.4,3.5,Active,1.0,0.4,0.9833333333333333,0.5404411764705883,0.65,0.5875,72.2,High
EMP00816,Customer Support,Support Associate,33,5.0,565000.0,Yes,53,2.8,3.4,3.8,Resigned,1.0,0.55,0.8833333333333333,0.5283505154639175,0.4,0.375,69.8,High
EMP00953,Engineering,Software Engineer,24,4.5,1284000.0,No,9,2.8,4.5,3.1,Active,0.0,0.55,0.15,0.24675324675324672,0.125,0.4375,23.2,Low
EMP00570,Operations,Ops Manager,44,9.9,1059000.0,No,55,3.6,4.9,4.4,Active,0.0,0.35,0.9166666666666666,0.004830917874396157,0.02499999999999991,0.0,23.4,Low
EMP00233,Customer Support,Support Manager,28,1.3,562000.0,No,44,3.3,4.2,4.6,Active,0.0,0.42500000000000004,0.7333333333333333,0.5360824742268041,0.19999999999999996,0.8375,36.9,Low
EMP00957,HR,HR Generalist,40,7.4,735000.0,No,34,2.1,3.7,4.6,Active,0.0,0.725,0.5666666666666667,0.22137404580152675,0.32499999999999996,0.07499999999999996,33.9,Low
EMP01185,Sales,Sales Manager,50,0.5,661000.0,No,48,3.4,2.7,2.9,Active,0.0,0.4,0.8,0.8694852941176471,0.575,0.9375,47.1,Medium
EMP00813,Customer Support,Support Lead,30,4.0,660000.0,No,22,2.7,3.7,4.1,Active,0.0,0.575,0.36666666666666664,0.20618556701030932,0.32499999999999996,0.5,29.5,Low
EMP00591,Customer Support,Support Lead,21,0.3,496000.0,No,60,4.6,3.0,2.6,Active,0.0,0.10000000000000009,1.0,0.8711340206185567,0.5,0.9625,42.4,Low
EMP00159,Finance,Financial Analyst,33,4.0,974000.0,Yes,29,3.9,3.5,2.4,Active,1.0,0.275,0.48333333333333334,0.22812500000000002,0.375,0.5,53.0,Medium
EMP00316,Engineering,Senior Engineer,30,1.4,924000.0,No,25,3.2,2.5,2.6,Active,0.0,0.44999999999999996,0.4166666666666667,0.948051948051948,0.625,0.825,43.2,Low
EMP00257,HR,HR Generalist,42,4.2,659000.0,No,57,3.6,4.3,4.3,Active,0.0,0.35,0.95,0.4885496183206107,0.17500000000000004,0.475,35.4,Low
EMP01029,Finance,Finance Manager,26,7.7,1098000.0,Yes,9,1.7,4.0,4.9,Resigned,1.0,0.825,0.15,0.08125000000000004,0.25,0.03749999999999998,54.6,Medium
EMP00097,Engineering,Engineering Manager,32,1.0,873000.0,No,26,4.0,3.4,2.8,Active,0.0,0.25,0.43333333333333335,0.9805194805194806,0.4,0.875,36.7,Low
EMP01183,Sales,Sales Executive,31,0.4,744000.0,Yes,52,2.3,2.2,4.7,Resigned,1.0,0.675,0.8666666666666667,0.6176470588235294,0.7,0.95,80.8,High
EMP00463,Customer Support,Support Manager,35,3.4,584000.0,No,18,3.4,4.2,3.0,Active,0.0,0.4,0.3,0.4587628865979382,0.19999999999999996,0.575,26.7,Low
EMP00385,Engineering,Engineering Manager,36,4.1,1016000.0,No,28,3.1,3.6,2.9,Active,0.0,0.475,0.4666666666666667,0.841991341991342,0.35,0.48750000000000004,37.8,Low
EMP01164,Sales,Sales Manager,36,7.9,939000.0,Yes,56,4.0,2.1,3.5,Active,1.0,0.25,0.9333333333333333,0.09926470588235292,0.725,0.012499999999999956,59.1,Medium
EMP00178,Customer Support,Support Lead,32,4.5,554000.0,No,14,3.5,2.0,3.0,Resigned,0.0,0.375,0.23333333333333334,0.5618556701030928,0.75,0.4375,32.2,Low
EMP00475,Engineering,Senior Engineer,36,7.1,1423000.0,Yes,59,3.8,3.8,2.6,Active,1.0,0.30000000000000004,0.9833333333333333,0.08658008658008653,0.30000000000000004,0.11250000000000004,56.4,Medium
EMP00329,Finance,Accountant,39,1.2,798000.0,No,48,3.6,2.0,4.2,Active,0.0,0.35,0.8,0.76875,0.75,0.85,46.1,Medium
EMP00315,Engineering,Senior Engineer,24,3.7,1114000.0,Yes,27,4.6,1.5,3.2,Active,1.0,0.10000000000000009,0.45,0.5497835497835497,0.875,0.5375,59.0,Medium
EMP00416,Engineering,Software Engineer,32,3.5,1035000.0,No,21,3.7,2.5,3.0,Active,0.0,0.32499999999999996,0.35,0.7727272727272727,0.625,0.5625,35.1,Low
EMP00358,HR,Recruiter,26,3.6,712000.0,No,28,3.9,3.9,2.6,Active,0.0,0.275,0.4666666666666667,0.3015267175572519,0.275,0.55,24.9,Low
EMP00348,Engineering,Engineering Manager,29,2.1,1074000.0,Yes,35,2.3,3.1,4.1,Active,1.0,0.675,0.5833333333333334,0.6471861471861472,0.475,0.7375,72.7,High
EMP00505,Operations,Ops Manager,29,1.7,586000.0,No,12,5.0,3.1,3.6,Active,0.0,0.0,0.2,0.9202898550724637,0.475,0.7875,26.5,Low
EMP00299,HR,HR Generalist,37,1.1,509000.0,Yes,35,3.4,1.4,2.6,Active,1.0,0.4,0.5833333333333334,0.9541984732824428,0.9,0.8625,76.3,High
EMP01144,HR,HR Manager,35,2.8,647000.0,No,11,3.8,1.2,4.0,Active,0.0,0.30000000000000004,0.18333333333333332,0.5610687022900763,0.95,0.65,33.3,Low
EMP00789,HR,HR Generalist,38,4.1,640000.0,No,46,2.2,3.8,3.9,Resigned,0.0,0.7,0.7666666666666667,0.6106870229007634,0.30000000000000004,0.48750000000000004,44.1,Low
EMP00706,Operations,Ops Analyst,36,0.8,564000.0,No,50,3.1,3.2,2.8,Active,0.0,0.475,0.8333333333333334,0.9758454106280193,0.44999999999999996,0.9,49.2,Medium
EMP00961,Operations,Process Lead,21,2.6,673000.0,No,5,3.3,3.6,3.0,Resigned,0.0,0.42500000000000004,0.08333333333333333,0.6618357487922706,0.35,0.675,29.0,Low
EMP00659,Operations,Ops Manager,37,1.7,631000.0,No,46,4.3,2.4,3.0,Active,0.0,0.17500000000000004,0.7666666666666667,0.8019323671497585,0.65,0.7875,40.2,Low
EMP00250,Operations,Ops Analyst,35,4.1,647000.0,No,1,3.1,2.6,3.2,Active,0.0,0.475,0.016666666666666666,0.7415458937198067,0.6,0.48750000000000004,32.2,Low
EMP00844,Engineering,Senior Engineer,30,0.9,981000.0,Yes,39,3.5,2.0,4.2,Active,1.0,0.375,0.65,0.8874458874458875,0.75,0.8875,74.1,High
EMP00016,Engineering,Senior Engineer,38,6.8,1504000.0,No,4,1.7,3.7,3.5,Active,0.0,0.825,0.06666666666666667,0.051948051948051965,0.32499999999999996,0.15000000000000002,26.4,Low
EMP01068,Finance,Financial Analyst,37,1.7,890000.0,No,25,4.2,2.0,2.6,Active,0.0,0.19999999999999996,0.4166666666666667,0.459375,0.75,0.7875,31.6,Low
